date,nav,benchmark_nav
2025-04-14,608580.8864803227,963728.2498574851
2025-04-15,608580.8864803227,965161.9649044041
2025-04-16,608580.8864803227,967625.9226550016
2025-04-17,608580.8864803227,968906.9325764042
2025-04-18,608580.8864803227,967840.3596397694
2025-04-21,608580.8864803227,972183.4470006883
2025-04-22,608580.8864803227,974641.7927640809
2025-04-23,608580.8864803227,973636.9516866975
2025-04-24,608580.8864803227,973912.5297952215
2025-04-25,608580.8864803227,973254.450453537
2025-04-28,608580.8864803227,971291.7317706409
2025-04-29,608580.8864803227,970771.8845348401
2025-04-30,608580.8864803227,968520.0008270296
2025-05-06,608580.8864803227,979473.1230118058
2025-05-07,608580.8864803227,987315.4320787095
2025-05-08,608580.8864803227,990071.5085316973
2025-05-09,608580.8864803227,987118.7171587985
2025-05-12,595517.2038464318,995166.306810294
2025-05-13,596873.9572162994,996828.0457583715
2025-05-14,599247.1668637872,1005416.4537557486
2025-05-15,590058.6575216341,998585.4838566757
2025-05-16,597195.6613727419,994639.6661162981
2025-05-19,600293.744443966,994675.4056137594
2025-05-20,612408.9697371833,998484.172719244
2025-05-21,624631.2854713388,1000580.1022563141
2025-05-22,620054.1166738847,998398.8114401835
2025-05-23,620629.389593303,989001.0958143435
2025-05-26,615527.9601928993,988548.2970572511
2025-05-27,619521.4077103111,986731.1946739287
2025-05-28,619051.6860265192,986508.19202448
2025-05-29,627410.1619732538,993453.4692418795
2025-05-30,628051.1115723134,988739.6953577051
2025-06-03,634778.167575688,993019.2786528867
2025-06-04,643636.8595157338,997221.4755981935
2025-06-05,640194.7012664583,999553.6993333551
2025-06-06,645360.1708051377,999925.5673276013
2025-06-09,653555.476391166,1004182.9980417119
2025-06-10,661189.9125060266,999765.4780083942
2025-06-11,661129.529868273,1004934.4135916423
2025-06-12,675754.6262773225,1005035.4293613262
2025-06-13,669317.868297725,997455.7022220516
2025-06-16,665424.8840867842,1000921.2520048085
2025-06-17,648293.5655232536,1000530.1851069675
2025-06-18,647771.7815909436,1000944.8814246178
2025-06-19,636887.1603069776,993058.2671955719
2025-06-20,636429.5628883609,992404.6183701017
2025-06-23,646242.4820273825,998810.2587126101
2025-06-24,649404.8812531503,1010324.8749856006
2025-06-25,653019.2936412169,1020783.2561931232
2025-06-26,647684.0703080592,1018561.795363317
2025-06-27,638440.8650582248,1011406.2163096162
2025-06-30,641737.9527407368,1017372.3494436748
2025-07-01,650293.2334557587,1021306.9432096431
2025-07-02,643979.4773641864,1020434.1315154432
2025-07-03,655404.0107569513,1022312.3750225218
2025-07-04,658855.7628234942,1025611.0420278768
2025-07-07,590322.9705658379,1025849.6991679491
2025-07-08,590322.9705658379,1033041.3130868587
2025-07-09,590322.9705658379,1031734.310803666
2025-07-10,590322.9705658379,1036646.8671819848
2025-07-11,590322.9705658379,1036793.074217054
2025-07-14,590322.9705658379,1039591.092890203
2025-07-15,590322.9705658379,1035263.6600199076
2025-07-16,590322.9705658379,1034902.7206323234
2025-07-17,590322.9705658379,1038756.9743709406
2025-07-18,590322.9705658379,1043972.2826905639
2025-07-21,590322.9705658379,1051447.4496471833
2025-07-22,590322.9705658379,1057966.2158370279
2025-07-23,590322.9705658379,1058095.2915427352
2025-07-24,590322.9705658379,1065015.4625015876
2025-07-25,590322.9705658379,1061449.7830523895
2025-07-28,590322.9705658379,1062714.5477476732
2025-07-29,590322.9705658379,1066192.2076080823
2025-07-30,590322.9705658379,1067966.1863002533
2025-07-31,590322.9705658379,1055410.3987169226
2025-08-01,590322.9705658379,1051495.0038545493
2025-08-04,590322.9705658379,1058393.908335573
2025-08-05,590322.9705658379,1068521.7730335153
2025-08-06,590322.9705658379,1073364.9179911448
2025-08-07,590322.9705658379,1075040.2438556124
2025-08-08,590322.9705658379,1073699.5696491918
2025-08-11,593797.1730688789,1077367.7417068118
2025-08-12,600881.4107993402,1082793.942598232
2025-08-13,622666.9656250656,1087976.7604656178
2025-08-14,622603.7588537214,1082949.0106657294
2025-08-15,638731.0358733629,1091906.9237153719
2025-08-18,655603.7517627156,1101138.9380348
2025-08-19,648209.9039751174,1100920.6612693134
2025-08-20,645414.6040954064,1112416.964741952
2025-08-21,644203.7167490693,1113861.0176600376
2025-08-22,655167.2739320863,1130005.818744628
2025-08-25,676577.7570511543,1147078.9606599696
2025-08-26,665343.7111902477,1142595.2782511865
2025-08-27,663644.3583763051,1122500.8196454996
2025-08-28,695349.8428210609,1135274.5886265696
2025-08-29,695691.5129226871,1139507.2084498806
2025-09-01,718823.2921232611,1144706.5669111328
2025-09-02,689440.2299712923,1139568.054205889
2025-09-03,692986.6846648819,1126401.74148824
2025-09-04,640036.4495180101,1112318.3119142489
2025-09-05,640036.4495180101,1126093.6729274783
2025-09-08,640036.4495180101,1130325.4066475464
2025-09-09,640036.4495180101,1124551.2625494371
2025-09-10,640036.4495180101,1126007.1301774273
2025-09-11,640036.4495180101,1144641.2906389101
2025-09-12,640036.4495180101,1143249.8131798997
2025-09-15,640036.4495180101,1140268.371135482
2025-09-16,640036.4495180101,1140670.366639985
2025-09-17,640036.4495180101,1144946.1101544478
2025-09-18,640036.4495180101,1131747.6023523088
2025-09-19,640036.4495180101,1128331.0836156558
2025-09-22,640036.4495180101,1130837.8696896571
2025-09-23,640036.4495180101,1128846.2049674948
2025-09-24,640036.4495180101,1138241.5576513538
2025-09-25,640036.4495180101,1138141.132617165
2025-09-26,640036.4495180101,1130699.0468482785
2025-09-29,640036.4495180101,1140867.3769276438
2025-09-30,640036.4495180101,1146847.0969780926
2025-10-09,640036.4495180101,1161968.4488172
2025-10-10,640036.4495180101,1151056.382749342
2025-10-13,635394.9580793184,1148833.4450807977
2025-10-14,602573.6488179339,1141663.9837429589
2025-10-15,616441.4644162405,1155540.6558936203
2025-10-16,617599.7793364768,1156727.443503534
2025-10-17,595658.6031263258,1134139.7857402358
2025-10-20,603293.024754891,1141269.3724321465
2025-10-21,621951.9716295884,1156758.1617492859
2025-10-22,615194.772216709,1155997.885166927
2025-10-23,615755.4522179943,1158553.406919285
2025-10-24,638945.9213859362,1166794.7578132153
2025-10-27,651758.9340851791,1180568.6419877068
2025-10-28,650950.5454014181,1177992.7398607638
2025-10-29,670655.4599931316,1186294.641142955
2025-10-30,660416.9458740858,1177601.96833067
2025-10-31,643435.320831221,1168117.4145870314
2025-11-03,640929.486208944,1174536.051110435
2025-11-04,622429.5932027983,1169711.2189531575
2025-11-05,637287.2835949257,1172387.8414820372
2025-11-06,650785.7762933937,1183763.0441781539
2025-11-07,654730.73353807,1180749.111681499
2025-11-10,643976.0237981804,1186963.9444590488
2025-11-11,637848.8007465433,1182285.614704588
2025-11-12,628226.7254192558,1181512.341941334
2025-11-13,655382.1338478742,1190184.6343790337
2025-11-14,638217.5033496213,1178662.6339123524
2025-11-17,643774.1714469596,1173211.031394638
2025-11-18,620487.2646908241,1163693.6918310141
2025-11-19,622580.396693691,1165740.2949542329
2025-11-20,611976.7382403907,1161105.6796264187
2025-11-21,575948.9659566858,1132703.1170158405
2025-11-24,575948.9659566858,1133256.931542617
2025-11-25,575948.9659566858,1143079.9767250214
2025-11-26,575948.9659566858,1141355.3244467024
2025-11-27,575948.9659566858,1144626.5222515294
2025-11-28,575948.9659566858,1148565.8419014593
2025-12-01,575948.9659566858,1156071.1363683355
2025-12-02,575948.9659566858,1151258.41428871
2025-12-03,575948.9659566858,1145436.1252477397
2025-12-04,575948.9659566858,1144784.248628755
2025-12-05,575948.9659566858,1152763.608330552
2025-12-08,575948.9659566858,1159046.0803223052
2025-12-09,575948.9659566858,1154746.7073880334
2025-12-10,575948.9659566858,1152080.718098068
2025-12-11,575948.9659566858,1144053.2134534102
2025-12-12,575948.9659566858,1148787.3677121701
2025-12-15,575948.9659566858,1142459.1137195365
2025-12-16,575948.9659566858,1129726.1054876372
2025-12-17,575948.9659566858,1143155.2955006629
2025-12-18,575948.9659566858,1144954.9711868763
2025-12-19,575948.9659566858,1149112.8629700406
2025-12-22,575948.9659566858,1157062.9812648236
2025-12-23,575948.9659566858,1157835.3679248348
2025-12-24,575948.9659566858,1164028.6388568087
2025-12-25,575948.9659566858,1169544.3361757556
2025-12-26,575948.9659566858,1170742.9384955738
2025-12-29,569355.4270531355,1171215.822259504
2025-12-30,568852.8775370097,1171167.3819488955
2025-12-31,566763.5389093278,1172267.3314410106
