date,code,name,weight,value,qty,price
2024-01-26,513030,华安德国30(DAX)ETF,0.25037556334501754,185412.97823565654,143842.49669174285,1.289
2024-01-26,513000,欧洲ETF,0.25037556334501754,185412.97823565654,137342.94684122707,1.35
2024-01-26,515220,国泰中证煤炭ETF,0.25037556334501754,185412.97823565654,75586.2120813928,2.453
2024-01-26,513100,纳斯达克100ETF,0.25037556334501754,185412.97823565654,147036.46172534223,1.261
2024-01-26,CASH,,-0.0015022533800699864,-1112.4778694138513,,
2024-02-02,513030,华安德国30(DAX)ETF,0.2501920340918238,185478.9712386264,143782.1482469972,1.29
2024-02-02,513000,欧洲ETF,0.2501920340918238,185478.9712386264,134405.05162219304,1.38
2024-02-02,513100,纳斯达克100ETF,0.2501920340918238,185478.9712386264,144566.61826860983,1.283
2024-02-02,513500,标普500ETF,0.2501920340918238,185478.9712386264,109880.90713188768,1.688
2024-02-02,CASH,,-0.0007681363672951122,-569.4551534945494,,
2024-02-23,513000,欧洲ETF,0.20024051045821123,154199.08132838598,105183.54797297815,1.466
2024-02-23,513100,纳斯达克100ETF,0.20024051045821123,154199.08132838598,116729.05475275245,1.321
2024-02-23,513500,标普500ETF,0.20024051045821123,154199.08132838598,87315.44809081878,1.766
2024-02-23,515220,国泰中证煤炭ETF,0.20024051045821123,154199.08132838598,57644.516384443355,2.675
2024-02-23,159513,博时半导体ETF,0.20024051045821123,154199.08132838598,140308.53624056958,1.099
2024-02-23,CASH,,-0.0012025522910561,-926.048670700402,,
2024-03-01,513000,欧洲ETF,0.25014932520223215,193506.3531380202,129004.23542534681,1.5
2024-03-01,513100,纳斯达克100ETF,0.25014932520223215,193506.3531380202,146484.74877972764,1.321
2024-03-01,513500,标普500ETF,0.25014932520223215,193506.3531380202,108650.39479956216,1.781
2024-03-01,515220,国泰中证煤炭ETF,0.2501493252022321,193506.35313802017,72911.21067747558,2.654
2024-03-01,CASH,,-0.0005973008089284883,-462.05002219654125,,
2024-03-08,513000,欧洲ETF,0.2501945954517602,197179.45268645775,127541.68996536723,1.546
2024-03-08,513100,纳斯达克100ETF,0.2501945954517602,197179.45268645775,147479.02220378292,1.337
2024-03-08,513500,标普500ETF,0.2501945954517602,197179.45268645775,109544.14038136542,1.8
2024-03-08,515880,国泰中证全指通信设备ETF,0.2501945954517602,197179.45268645775,162823.66035215338,1.211
2024-03-08,CASH,,-0.0007783818070407997,-613.4460994901601,,
2024-03-15,513000,欧洲ETF,0.20012031026253335,154693.6650125834,104735.04740188448,1.477
2024-03-15,513100,纳斯达克100ETF,0.20012031026253335,154693.6650125834,117548.37766913632,1.316
2024-03-15,513500,标普500ETF,0.20012031026253335,154693.6650125834,87151.36057046952,1.775
2024-03-15,515880,国泰中证全指通信设备ETF,0.20012031026253335,154693.6650125834,127740.43353640247,1.211
2024-03-15,512400,南方中证申万有色金属ETF,0.20012031026253335,154693.6650125834,149751.85383599557,1.033
2024-03-15,CASH,,-0.0006015513126667246,-465.00116418702237,,
2024-03-22,513000,欧洲ETF,0.20012598772165002,156496.16804416833,101554.94357181592,1.541
2024-03-22,513100,纳斯达克100ETF,0.20012598772165002,156496.16804416833,116962.75638577603,1.338
2024-03-22,513500,标普500ETF,0.20012598772165002,156496.16804416833,85191.16387815369,1.837
2024-03-22,515880,国泰中证全指通信设备ETF,0.20012598772165002,156496.16804416833,130088.25273829453,1.203
2024-03-22,513800,日经225ETF,0.20012598772165002,156496.16804416833,107557.50381042497,1.455
2024-03-22,CASH,,-0.0006299386082500672,-492.6045808269964,,
2024-03-29,513000,欧洲ETF,0.2503016773510035,193871.9356329838,126465.71143704097,1.533
2024-03-29,513500,标普500ETF,0.2503016773510035,193871.9356329838,104456.86187121972,1.856
2024-03-29,515880,国泰中证全指通信设备ETF,0.2503016773510035,193871.9356329838,167709.2868797438,1.156
2024-03-29,512400,南方中证申万有色金属ETF,0.2503016773510035,193871.9356329838,185168.99296369037,1.047
2024-03-29,CASH,,-0.0012067094040140048,-934.6604880104351,,
2024-04-12,513000,欧洲ETF,0.20036101291805475,154727.79089271653,104404.71720156311,1.482
2024-04-12,512400,南方中证申万有色金属ETF,0.20036101291805475,154727.79089271653,136927.24857762526,1.13
2024-04-12,159937,黄金基金,0.20036101291805475,154727.79089271653,28178.435784504924,5.491
2024-04-12,159611,华夏中证绿色电力ETF,0.20036101291805475,154727.79089271653,154727.79089271653,1.0
2024-04-12,518880,华安黄金ETF,0.20036101291805475,154727.79089271653,28111.880612775534,5.504
2024-04-12,CASH,,-0.0018050645902738089,-1393.9521087665926,,
2024-04-19,512400,南方中证申万有色金属ETF,0.2502936595802612,188473.21661107335,169642.8592358896,1.111
