date,nav,benchmark_nav
2025-04-14,635128.4207345753,963728.2498574851
2025-04-15,635128.4207345753,965161.9649044041
2025-04-16,635128.4207345753,967625.9226550016
2025-04-17,635128.4207345753,968906.9325764042
2025-04-18,635128.4207345753,967840.3596397694
2025-04-21,635128.4207345753,972183.4470006883
2025-04-22,635128.4207345753,974641.7927640809
2025-04-23,635128.4207345753,973636.9516866975
2025-04-24,635128.4207345753,973912.5297952215
2025-04-25,635128.4207345753,973254.450453537
2025-04-28,635128.4207345753,971291.7317706409
2025-04-29,635128.4207345753,970771.8845348401
2025-04-30,635128.4207345753,968520.0008270296
2025-05-06,635128.4207345753,979473.1230118058
2025-05-07,635128.4207345753,987315.4320787095
2025-05-08,635128.4207345753,990071.5085316973
2025-05-09,635128.4207345753,987118.7171587985
2025-05-12,620154.9916582869,995166.306810294
2025-05-13,622344.8819727649,996828.0457583715
2025-05-14,622429.2401216438,1005416.4537557486
2025-05-15,613431.1170481398,998585.4838566757
2025-05-16,622225.6531364786,994639.6661162981
2025-05-19,623415.6577930421,994675.4056137594
2025-05-20,629540.8816234228,998484.172719244
2025-05-21,636331.7206131584,1000580.1022563141
2025-05-22,635286.1437791142,998398.8114401835
2025-05-23,633861.9288902978,989001.0958143435
2025-05-26,629019.8990697096,988548.2970572511
2025-05-27,631025.7360197934,986731.1946739287
2025-05-28,631521.5875500048,986508.19202448
2025-05-29,634946.7654767056,993453.4692418795
2025-05-30,637455.9010911917,988739.6953577051
2025-06-03,643760.2687137583,993019.2786528867
2025-06-04,644332.1529165321,997221.4755981935
2025-06-05,642709.0906686846,999553.6993333551
2025-06-06,643345.0763123675,999925.5673276013
2025-06-09,644035.6313298319,1004182.9980417119
2025-06-10,644937.413363472,999765.4780083942
2025-06-11,647692.7155174995,1004934.4135916423
2025-06-12,649142.2076328427,1005035.4293613262
2025-06-13,648028.1037025306,997455.7022220516
2025-06-16,647266.6627088661,1000921.2520048085
2025-06-17,635974.6000643309,1000530.1851069675
2025-06-18,638095.8407804109,1000944.8814246178
2025-06-19,630588.8071730915,993058.2671955719
2025-06-20,633188.1082766536,992404.6183701017
2025-06-23,635297.155591511,998810.2587126101
2025-06-24,634020.5666967978,1010324.8749856006
2025-06-25,636736.8566950514,1020783.2561931232
2025-06-26,638912.2918667385,1018561.795363317
2025-06-27,632050.5010689303,1011406.2163096162
2025-06-30,631805.5384960917,1017372.3494436748
2025-07-01,635646.7020853914,1021306.9432096431
2025-07-02,637626.3091439444,1020434.1315154432
2025-07-03,638861.700365308,1022312.3750225218
2025-07-04,641781.521232154,1025611.0420278768
2025-07-07,577528.2981600192,1025849.6991679491
2025-07-08,577528.2981600192,1033041.3130868587
2025-07-09,577528.2981600192,1031734.310803666
2025-07-10,577528.2981600192,1036646.8671819848
2025-07-11,577528.2981600192,1036793.074217054
2025-07-14,577528.2981600192,1039591.092890203
2025-07-15,577528.2981600192,1035263.6600199076
2025-07-16,577528.2981600192,1034902.7206323234
2025-07-17,577528.2981600192,1038756.9743709406
2025-07-18,577528.2981600192,1043972.2826905639
2025-07-21,577528.2981600192,1051447.4496471833
2025-07-22,577528.2981600192,1057966.2158370279
2025-07-23,577528.2981600192,1058095.2915427352
2025-07-24,577528.2981600192,1065015.4625015876
2025-07-25,577528.2981600192,1061449.7830523895
2025-07-28,577528.2981600192,1062714.5477476732
2025-07-29,577528.2981600192,1066192.2076080823
2025-07-30,577528.2981600192,1067966.1863002533
2025-07-31,577528.2981600192,1055410.3987169226
2025-08-01,577528.2981600192,1051495.0038545493
2025-08-04,577528.2981600192,1058393.908335573
2025-08-05,577528.2981600192,1068521.7730335153
2025-08-06,577528.2981600192,1073364.9179911448
2025-08-07,577528.2981600192,1075040.2438556124
2025-08-08,577528.2981600192,1073699.5696491918
2025-08-11,580087.3272334295,1077367.7417068118
2025-08-12,583283.8127139317,1082793.942598232
2025-08-13,601889.348523543,1087976.7604656178
2025-08-14,600083.7338955853,1082949.0106657294
2025-08-15,607051.2157656398,1091906.9237153719
2025-08-18,612380.3079312047,1101138.9380348
2025-08-19,615620.5414603964,1100920.6612693134
2025-08-20,615476.7897827629,1112416.964741952
2025-08-21,614156.8830098434,1113861.0176600376
2025-08-22,625152.3133757741,1130005.818744628
2025-08-25,643577.2613267882,1147078.9606599696
2025-08-26,637683.4625610698,1142595.2782511865
2025-08-27,638680.2489479743,1122500.8196454996
2025-08-28,670814.722499085,1135274.5886265696
2025-08-29,676278.3165270056,1139507.2084498806
2025-09-01,695364.2512296373,1144706.5669111328
2025-09-02,674323.1835670882,1139568.054205889
2025-09-03,679958.493824525,1126401.74148824
2025-09-04,645115.9625749419,1112318.3119142489
2025-09-05,679927.3867199323,1126093.6729274783
2025-09-08,665513.7371539251,1130325.4066475464
2025-09-09,650994.7488431096,1124551.2625494371
2025-09-10,658726.2718238848,1126007.1301774273
2025-09-11,699027.6343001146,1144641.2906389101
2025-09-12,688052.6295285439,1143249.8131798997
2025-09-15,689488.9372599906,1140268.371135482
2025-09-16,691850.9181155179,1140670.366639985
2025-09-17,699650.1176138618,1144946.1101544478
2025-09-18,696479.7440183405,1131747.6023523088
2025-09-19,694745.5720113371,1128331.0836156558
2025-09-22,697000.3588772144,1130837.8696896571
2025-09-23,695480.6355837985,1128846.2049674948
2025-09-24,704471.003674231,1138241.5576513538
2025-09-25,718529.3941044749,1138141.132617165
2025-09-26,698651.2660163428,1130699.0468482785
2025-09-29,720465.7820781487,1140867.3769276438
2025-09-30,723792.327565557,1146847.0969780926
2025-10-09,730387.2337641075,1161968.4488172
2025-10-10,695715.2344447436,1151056.382749342
2025-10-13,691719.4990476628,1148833.4450807977
2025-10-14,659240.2303347769,1141663.9837429589
2025-10-15,675162.423831737,1155540.6558936203
2025-10-16,677395.9768295658,1156727.443503534
2025-10-17,652493.1681392393,1134139.7857402358
2025-10-20,652493.1681392393,1141269.3724321465
2025-10-21,652493.1681392393,1156758.1617492859
2025-10-22,652493.1681392393,1155997.885166927
2025-10-23,652493.1681392393,1158553.406919285
2025-10-24,652493.1681392393,1166794.7578132153
2025-10-27,652493.1681392393,1180568.6419877068
2025-10-28,652493.1681392393,1177992.7398607638
2025-10-29,652493.1681392393,1186294.641142955
2025-10-30,652493.1681392393,1177601.96833067
2025-10-31,652493.1681392393,1168117.4145870314
2025-11-03,652493.1681392393,1174536.051110435
2025-11-04,652493.1681392393,1169711.2189531575
2025-11-05,652493.1681392393,1172387.8414820372
2025-11-06,652493.1681392393,1183763.0441781539
2025-11-07,652493.1681392393,1180749.111681499
2025-11-10,652493.1681392393,1186963.9444590488
2025-11-11,652493.1681392393,1182285.614704588
2025-11-12,652493.1681392393,1181512.341941334
2025-11-13,652493.1681392393,1190184.6343790337
2025-11-14,652493.1681392393,1178662.6339123524
2025-11-17,652493.1681392393,1173211.031394638
2025-11-18,652493.1681392393,1163693.6918310141
2025-11-19,652493.1681392393,1165740.2949542329
2025-11-20,652493.1681392393,1161105.6796264187
2025-11-21,652493.1681392393,1132703.1170158405
2025-11-24,647010.8650047996,1133256.931542617
2025-11-25,657217.287328282,1143079.9767250214
2025-11-26,657686.2305988054,1141355.3244467024
2025-11-27,657898.5441230725,1144626.5222515294
2025-11-28,666129.4924886567,1148565.8419014593
2025-12-01,665813.8952098372,1156071.1363683355
2025-12-02,662224.6111156349,1151258.41428871
2025-12-03,662005.314672053,1145436.1252477397
2025-12-04,662091.6944417144,1144784.248628755
2025-12-05,664926.6777247889,1152763.608330552
2025-12-08,661361.3254481361,1159046.0803223052
2025-12-09,655439.0088645145,1154746.7073880334
2025-12-10,656255.0784530338,1152080.718098068
2025-12-11,650396.0415111647,1144053.2134534102
2025-12-12,653753.7896000468,1148787.3677121701
2025-12-15,651698.2319476312,1142459.1137195365
2025-12-16,646001.7433444561,1129726.1054876372
2025-12-17,651276.7496633346,1143155.2955006629
2025-12-18,646894.8305094761,1144954.9711868763
2025-12-19,649770.6151503714,1149112.8629700406
2025-12-22,654051.5444098117,1157062.9812648236
2025-12-23,657263.49723844,1157835.3679248348
2025-12-24,658258.2630669207,1164028.6388568087
2025-12-25,656984.4460255397,1169544.3361757556
2025-12-26,664261.4795972694,1170742.9384955738
2025-12-29,658820.9716775634,1171215.822259504
2025-12-30,659452.9083105157,1171167.3819488955
2025-12-31,658860.2090001433,1172267.3314410106
