strategy,cum_return,ann_return,ann_vol,return_over_vol,sharpe,sortino,downside_vol,max_drawdown,max_drawdown_start,max_drawdown_end,calmar,alpha,beta,win_rate,profit_loss_ratio,pos_periods,neg_periods,bench_cum_return,bench_ann_return,bench_ann_vol,bench_sharpe,bench_sortino,bench_max_drawdown,bench_return_over_vol,excess_ann_return,excess_ann_vol,excess_return_over_vol,excess_sharpe,excess_sortino,excess_max_drawdown,information_ratio,period_excess_win_rate,avg_excess_return,excess_pos_periods,excess_neg_periods
s10_multi_factor_v2,-0.4154508490188191,-0.06925749647152513,0.20480859551852182,-0.33815717692991965,-0.24607707318933272,-0.2740541982769465,0.18390048416001692,-0.6092425937195918,2021-01-08,2024-09-13,-0.11367802774374205,-0.07609398272211065,0.6463572463856969,0.3496143958868895,0.9595102163991263,136,147,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,-0.09202398057975247,0.1820627802157967,-0.505451913184439,-0.495173670319015,-0.7061893745031018,-0.6459875672457829,-0.495173670319015,0.4601542416452442,-0.0017337056751526962,179,210
s1_momentum,0.21931673590305434,0.027560063179578043,0.3062315704232818,0.0899974589213116,0.23714853494431257,0.3642396686237607,0.19938072246214408,-0.4962117612196213,2021-09-10,2024-08-09,0.05554093097640237,0.03629183528540258,0.9138838163646777,0.39588688946015427,1.2651165370261273,154,175,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,0.0024253672137872773,0.26247491266104067,0.009240377258147293,0.1252248170601319,0.2162516591349021,-0.39344642332637536,0.1252248170601319,0.480719794344473,0.0006320840946317868,187,202
s2_mean_reversion_rsi,-0.06588673298358128,-0.009793927333397345,0.19969752560347429,-0.04904380914986637,0.04896717580826956,0.07761843616170558,0.12598326284659406,-0.5361082236309755,2021-02-19,2024-02-02,-0.01826856388634488,-0.02022944119418483,0.7548440041838701,0.40359897172236503,1.1378656737750066,157,175,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,-0.034014923722593404,0.1567056118377086,-0.21706257563909578,-0.19128460788670787,-0.3208633221959465,-0.5426382155483411,-0.19128460788670787,0.4652956298200514,-0.0005764494521927449,181,208
s4_vol_target,0.4782796718339988,0.05269205905416574,0.2698117379270859,0.19529194489086785,0.3231950448364834,0.5123598999707556,0.17019641221284362,-0.6485338715617435,2021-08-27,2024-09-20,0.08124796770795835,0.04885232727738808,0.9646700693430991,0.37532133676092544,1.2467369723168757,146,159,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,0.026942620361447345,0.2118021813979422,0.1272065291472447,0.22401951228671604,0.40478678178420974,-0.5934214973468221,0.22401951228671604,0.4704370179948586,0.0009124581034236457,183,206
s6_cross_market,0.3960362569289537,0.0454872668272015,0.15679806865139023,0.2901009382222272,0.36252068308549584,0.49931245498934107,0.11384162839519371,-0.2872319522567832,2021-02-19,2022-10-14,0.15836422957058838,0.029748018688511308,0.6815547474156193,0.5115681233933161,0.9392522823062472,199,163,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,0.019914061396761662,0.11691743084933326,0.17032585519625473,0.14615910964794726,0.22503161928932844,-0.2459056109165454,0.14615910964794726,0.4910025706940874,0.0003286259152935383,191,198
s8_seasonality,0.38415484933703103,0.04512571369400775,0.2158899521755113,0.20902183375964647,0.31121949768076507,0.32061825718060083,0.20956124913541677,-0.3940438599297291,2020-08-07,2024-09-13,0.11451951998961521,0.04445600462789328,0.5718458644812588,0.21079691516709512,1.3283204267487778,82,90,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,0.019561352056163495,0.20564228873181992,0.09512319755239469,0.133412087955513,0.2056474125409479,-0.39521561637020663,0.133412087955513,0.4961439588688946,0.0005275993675319723,193,196
s9_risk_parity,-0.6604961054346001,-0.13446395073281703,0.26736267156690385,-0.5029271661028015,-0.4024060075337177,-0.455182301955488,0.2363631994622397,-0.6846950003185567,2021-01-08,2026-02-06,-0.19638517978115397,-0.13945597912159552,0.8016209089236963,0.37532133676092544,0.9086882815353675,146,160,0.22969179225678737,0.025073882593027008,0.17338516668222181,0.22928140924295498,0.34038941115421684,-0.2990990489664652,0.1446137698675349,-0.15563544836619703,0.2309716252168912,-0.6738292992485522,-0.6379239893608176,-0.8438835178416139,-0.7526930022876117,-0.6379239893608176,0.41645244215938304,-0.0028335065497598244,162,227
