date,ret,benchmark_ret
2024-01-02,0.0,0.0
2024-01-03,-0.013070079378695754,0.0016781015678484223
2024-01-04,0.0,-0.004346790139142409
2024-01-05,0.0,-0.0085182894776481
2024-01-08,0.0,-0.014217274919320455
2024-01-09,0.0,0.0019785021010978454
2024-01-10,0.0,-0.005374231271327523
2024-01-11,0.0,0.0031094255068799814
2024-01-12,0.0,-0.0016188315175030832
2024-01-15,0.0,0.0014968891146600605
2024-01-16,0.0,0.0026670907403305577
2024-01-17,0.0,-0.020861862294569877
2024-01-18,0.0,0.004294514251230286
2024-01-19,0.0,-0.004745616673647812
2024-01-22,0.0,-0.026811977209872273
2024-01-23,0.0,0.005309939992889312
2024-01-24,0.0,0.017970563440462772
2024-01-25,0.0,0.030253065472856333
2024-01-26,0.0,0.0014156385737769117
2024-01-29,0.0,-0.009231938583400656
2024-01-30,0.0,-0.01832205249715957
2024-01-31,0.0,-0.014830807125316259
2024-02-01,0.0,-0.006386119227641096
2024-02-02,0.0,-0.014648794184946912
2024-02-05,-0.001862399832400885,-0.010243751996225847
2024-02-06,-0.005463325656057116,0.03230755851283318
2024-02-07,-0.0007165198671776896,0.014414842017489882
2024-02-08,0.021260634057810535,0.012795367417560044
2024-02-19,0.009050701945662265,0.015576591391962769
2024-02-20,-0.003408504737198337,0.004186846170338043
2024-02-21,-0.006891812976025702,0.009657409339898004
2024-02-22,0.016945806099718963,0.012674536658628721
2024-02-23,0.010185982186253328,0.005529123351351917
2024-02-26,-0.011355517363330403,-0.009271249011191918
2024-02-27,0.0012261614568658263,0.012918614642417836
2024-02-28,0.0021055620752399307,-0.019111047292289518
2024-02-29,-0.002305145801474673,0.019378589598127327
2024-03-01,0.014423802056692914,0.003929793699926298
2024-03-04,0.012609277009724806,0.004058777279304371
2024-03-05,-0.010155884148511651,0.002792413794465043
2024-03-06,0.0031524780566853927,-0.002579571512894674
2024-03-07,-0.010453102918357104,-0.0041218040804217315
2024-03-08,0.006840921169028791,0.006149829507224425
2024-03-11,-0.015439942218373637,0.007365679596877062
2024-03-12,-0.009024435165897793,-0.004080229301065108
2024-03-13,-0.0023090303910199284,-0.003959508301060177
2024-03-14,0.00012517752903207224,-0.0018401128839110603
2024-03-15,-0.003813259065820973,0.005398530857070316
2024-03-18,0.008175813203606497,0.009916075106821243
2024-03-19,-0.0033588357765174104,-0.007186558121653475
2024-03-20,0.0015819241531342954,0.005527701194610435
2024-03-21,0.009861617773774034,-0.0008354747854165678
2024-03-22,-0.004601416109102918,-0.00945009169309019
2024-03-25,-0.013563802620330745,-0.007128529406168038
2024-03-26,-0.0012154717912513657,0.0017100055314962503
2024-03-27,-0.002256508628742049,-0.012647943364975656
2024-03-28,0.0035730725326044155,0.0058550571824427244
2024-03-29,0.004600287092232591,0.010131652020949566
2024-04-01,-0.0013946429331787025,0.01190727112322354
2024-04-02,-0.0025219134328549053,-0.0007863834776283829
2024-04-03,-0.005376658123039446,-0.0018416505716011278
2024-04-08,0.010212458045607775,-0.0072469387116783635
2024-04-09,0.005302912054074627,0.0004870279578332859
2024-04-10,-0.0018393509426360977,-0.006954811439060626
2024-04-11,-0.009170781336740985,0.002282865953057822
2024-04-12,0.014782322771182965,-0.004868425302365087
2024-04-15,-0.011451396432981542,0.012553179792241798
2024-04-16,-0.01627003359702306,-0.016455276383881667
2024-04-17,0.0039071678329754,0.021387278239134888
2024-04-18,5.426098387584233e-05,0.0009259678301065666
2024-04-19,-0.005201854909029691,-0.0029158568419683784
2024-04-22,-0.021288862059267166,-0.0067420033726329764
2024-04-23,-0.028416033247485983,-0.007428574243864894
2024-04-24,0.0,0.007559287327703945
2024-04-25,0.0,0.0026530286499506506
2024-04-26,0.0,0.0117055914048938
2024-04-29,0.0,0.007902193719169226
2024-04-30,0.0,-0.0026398607407608354
2024-05-06,0.0,0.011561038061726592
2024-05-07,0.0,0.002234519473241825
2024-05-08,0.0,-0.006118044132008338
2024-05-09,0.0,0.008259602107093533
2024-05-10,0.0,7.196479748405871e-05
2024-05-13,0.0,-0.00206875979340293
2024-05-14,0.0,-0.0007137817695626048
2024-05-15,0.0,-0.008224367039717295
2024-05-16,0.0,0.0008009866976588231
2024-05-17,0.0,0.010128423607345782
2024-05-20,0.0,0.0054276661004062365
2024-05-21,0.0,-0.004155912138990803
2024-05-22,0.0,0.00018176256489144116
2024-05-23,0.0,-0.01334572302392878
2024-05-24,0.0,-0.0088294553917726
2024-05-27,0.018742551261009766,0.011386684649504542
2024-05-28,-0.0028335692995100636,-0.004632138546108444
2024-05-29,-0.0030002451870410063,0.00046501576422741664
2024-05-30,-0.022501494370433583,-0.006216614625823347
2024-05-31,-0.0007034823299165716,-0.0015735791372840646
2024-06-03,-0.006068130168286778,-0.002696632416670508
2024-06-04,0.009689484561106187,0.004128648827395498
2024-06-05,-0.008901650701258701,-0.008344981995659362
2024-06-06,0.008797870180923706,-0.005418210917128907
2024-06-07,0.0068763281933408305,0.0008150763875813816
2024-06-11,-0.018282223711358125,-0.007614511816192326
2024-06-12,0.0023710074422045313,0.003111908838871136
2024-06-13,0.00236577579460695,-0.002814515247567928
2024-06-14,-0.002573656011527148,0.0012261800332065143
2024-06-17,-0.006191228739349186,-0.005520615254137162
2024-06-18,0.009561786975732733,0.00475978740611005
2024-06-19,0.0036938373590931217,-0.0040250857521139105
2024-06-20,0.004816484467916382,-0.004178858593747226
2024-06-21,-0.008939038329992766,-0.0024285985698585533
2024-06-24,-0.008565832216614444,-0.01168692034856289
2024-06-25,-0.002439121362178387,-0.0044220594721946505
2024-06-26,0.008348704190005218,0.007636959507741681
2024-06-27,-0.004738325828567147,-0.00897317936770925
2024-06-28,0.01332769646374743,0.00731571036155243
2024-07-01,0.006540806470296534,0.00920906260457377
2024-07-02,0.0010794316271398596,0.0007616713359801519
2024-07-03,0.01147646872021646,-0.004883198626898455
2024-07-04,0.00047957174790291823,-0.008318535288642459
2024-07-05,0.0021793486555901076,-0.002581175675817171
2024-07-08,0.004802458651965713,-0.009316482781134505
2024-07-09,0.005614657707114112,0.012633920169720536
2024-07-10,-0.012729474426576348,-0.006760893865319972
2024-07-11,0.00956452404266761,0.010554323996619708
2024-07-12,-0.016917661152763497,0.0003056840741628708
2024-07-15,0.014482679447390234,0.0009140795511719535
2024-07-16,-0.0031547111388759985,0.0007710126156224018
2024-07-17,-0.0011944818295503978,-0.004518691639026073
2024-07-18,-0.0075015320316726974,0.004819000592334088
2024-07-19,-0.01840082649092234,0.00173858541086358
2024-07-22,-0.01121074099546926,-0.0060667757767557395
2024-07-23,0.007441441216129441,-0.016478893575906595
2024-07-24,-0.004196966525894408,-0.004602161853268005
2024-07-25,-0.020153341551202852,-0.005241299649339504
2024-07-26,-0.0025937528607495874,0.0014393388809945673
2024-07-29,0.015629716925835924,0.0003279258998156731
2024-07-30,-0.009856518920869917,-0.004338060995661919
2024-07-31,-0.0025643497197291865,0.020647032264786702
2024-08-01,0.012746288775888015,-0.0021648667511242614
2024-08-02,-0.028335309720113444,-0.009224225861047763
2024-08-05,-0.03464128055712501,-0.015364821580139743
2024-08-06,0.0,0.0023022353285806485
2024-08-07,0.0,0.0008893433646615101
2024-08-08,0.0,2.3346298078541494e-05
2024-08-09,0.0,-0.002685458487940773
2024-08-12,0.0,-0.0013936861023398084
2024-08-13,0.0,0.003408083045128185
2024-08-14,0.0,-0.006029402227238467
2024-08-15,0.0,0.009367674926525682
2024-08-16,0.0,0.0007201050408047749
2024-08-19,0.0,0.004946812389952315
2024-08-20,0.0,-0.009335191179103086
2024-08-21,0.0,-0.003515239506868939
2024-08-22,0.0,-0.002734734914149217
2024-08-23,0.0,0.001964355167770604
2024-08-26,0.0,0.00040359196851991186
2024-08-27,0.0,-0.002377500420238654
2024-08-28,0.0,-0.0039673805634861115
2024-08-29,0.0,-0.0050478796121417036
2024-08-30,0.0,0.00676843164939589
2024-09-02,0.0,-0.0109699691859938
2024-09-03,0.0,-0.002865848344115185
2024-09-04,0.0,-0.006671830220633113
2024-09-05,0.0,0.00144956789515982
2024-09-06,0.0,-0.008071902949237542
2024-09-09,-0.00922063400423434,-0.010600522740740637
2024-09-10,-0.00012902946228599,0.002815287331791705
2024-09-11,0.0037943014503249994,-0.0081616009375437
2024-09-12,0.0036733575699525733,-0.0017165142856091498
2024-09-13,0.010619834881538504,-0.004796617598835318
2024-09-18,0.005929650608911485,0.004878166037373122
2024-09-19,0.008602589749808986,0.006896967961723455
2024-09-20,0.007797297304846795,0.00028947135658996537
2024-09-23,0.000571033394224596,0.004422660801939982
2024-09-24,0.015833720279076813,0.04154652848866358
2024-09-25,0.009755323732305587,0.011588732036242888
2024-09-26,0.03297534000697855,0.03613119608218196
2024-09-27,0.04793026860143201,0.028849502141486294
2024-09-30,0.097341152095199,0.08063665150999388
2024-10-08,0.0643868410575319,0.04593979853720831
2024-10-09,-0.07873323102069996,-0.0661695954610253
2024-10-10,-0.01282010696205882,0.013215672484041763
2024-10-11,-0.016652794500584323,-0.025496634388535666
2024-10-14,0.0,0.020693108015630735
2024-10-15,0.0,-0.02528100920646348
2024-10-16,0.0,0.0005172911437008043
2024-10-17,0.0,-0.010479096132687826
2024-10-18,0.0,0.029084200589136744
2024-10-21,0.0,0.002007319803419394
2024-10-22,0.0,0.005433415643904427
2024-10-23,0.0,0.005154195224578162
2024-10-24,0.0,-0.00682450633598175
2024-10-25,0.0,0.005925439515063191
2024-10-28,0.0,0.0068181955935386895
2024-10-29,0.0,-0.010773289250068707
2024-10-30,0.0,-0.006137097444108508
2024-10-31,0.0,0.004159525423438337
2024-11-01,0.0,-0.0023812253340421696
2024-11-04,0.0,0.011672627317609097
2024-11-05,0.0,0.023194924063661304
2024-11-06,0.0,-0.0009391828194204033
2024-11-07,0.0,0.025667842660010765
2024-11-08,0.0,-0.005291211097828374
2024-11-11,0.0,0.0051470079196545004
2024-11-12,0.0,-0.013860255107539632
2024-11-13,0.0,0.005057905241717675
2024-11-14,0.0,-0.01728240636552203
2024-11-15,0.0,-0.014531165537766677
2024-11-18,-0.022619893336267793,-0.0020647150200887587
2024-11-19,0.024133112920958544,0.006667270384424828
2024-11-20,0.0071764579027635556,0.006568719161030412
2024-11-21,0.0072649197951764055,0.0007170450972375786
2024-11-22,-0.03854434854077715,-0.030623035102023466
2024-11-25,-0.0008211801828809095,-0.0010504433164624238
2024-11-26,-0.01184036757570317,-0.001226499497512079
2024-11-27,0.029056230733822686,0.015345315617084188
2024-11-28,-0.0048972471717593224,-0.004254362602457817
2024-11-29,0.029562619053665307,0.009332772602343997
2024-12-02,0.012952666697275461,0.011281075114175643
2024-12-03,0.0018207918409998136,0.004406682318751853
2024-12-04,-0.01615251526522299,-0.004189645691406896
2024-12-05,0.01437471925430378,0.0012497585187167815
2024-12-06,0.00929717412200981,0.010454887491447407
2024-12-09,-0.014538686407453372,-0.0004529863610566176
2024-12-10,0.014580509455257351,0.005915297246111173
2024-12-11,-0.0017294380003247678,0.002871742191236537
2024-12-12,0.011410120248131594,0.008451590536316278
2024-12-13,-0.03239993142083686,-0.020113245702730098
2024-12-16,-0.019387669940168717,-0.001635377215807643
2024-12-17,-0.01212766338714999,-0.007337144537849616
2024-12-18,0.00366417956394427,0.006164834886962289
2024-12-19,-0.0010047893910550831,-0.003599719473196261
2024-12-20,0.0027457041691871797,-0.0005827836107242801
2024-12-23,-0.020150320161331225,-0.004991584198542176
2024-12-24,0.010290022402110965,0.012613476077781849
2024-12-25,-0.00961329625557017,-5.2452786598378154e-05
2024-12-26,0.004328971025228778,0.0013930186983364123
2024-12-27,0.0011218497228366875,0.0006076966472507994
2024-12-30,-0.0007163805143822755,0.0021128529337892665
2024-12-31,-0.037135784992447296,-0.016306922202336982
2025-01-02,0.0,-0.026613456858375795
2025-01-03,0.0,-0.015672044139557806
2025-01-06,0.0,-0.0014034246426047892
2025-01-07,0.0,0.007084984578675568
2025-01-08,0.0,0.00016224698449751607
2025-01-09,0.0,-0.005812391182130505
2025-01-10,0.0,-0.01334903576111679
2025-01-13,0.0,-0.002451930299407601
2025-01-14,0.0,0.025368938750393477
2025-01-15,0.0,-0.004265120613155315
2025-01-16,0.0,0.002762527667884429
2025-01-17,0.0,0.0017889192690305755
2025-01-20,0.0,0.0007887542217783761
2025-01-21,0.0,-0.0005409357356015443
2025-01-22,0.0,-0.008943068620681727
2025-01-23,0.0,0.005146837340024968
2025-01-24,0.0,0.006953826493020232
