date,nav,benchmark_nav
2025-03-28,765213.7315714192,989868.0001535912
2025-03-31,765213.7315714192,985271.7826329672
2025-04-01,765213.7315714192,989019.7039824433
2025-04-02,765213.7315714192,989519.4662114064
2025-04-03,765213.7315714192,987121.375468527
2025-04-07,765213.7315714192,914628.6784360869
2025-04-08,765213.7315714192,929093.7231399954
2025-04-09,765213.7315714192,941280.8917743035
2025-04-10,765213.7315714192,952158.6951834381
2025-04-11,765213.7315714192,956467.815253381
2025-04-14,765213.7315714192,963728.2498574851
2025-04-15,765213.7315714192,965161.9649044041
2025-04-16,765213.7315714192,967625.9226550016
2025-04-17,765213.7315714192,968906.9325764042
2025-04-18,765213.7315714192,967840.3596397694
2025-04-21,765213.7315714192,972183.4470006883
2025-04-22,765213.7315714192,974641.7927640809
2025-04-23,765213.7315714192,973636.9516866975
2025-04-24,765213.7315714192,973912.5297952215
2025-04-25,765213.7315714192,973254.450453537
2025-04-28,756123.1119411318,971291.7317706409
2025-04-29,761941.2806535976,970771.8845348401
2025-04-30,761957.2857294658,968520.0008270296
2025-05-06,774470.3438488548,979473.1230118058
2025-05-07,766775.9022397804,987315.4320787095
2025-05-08,760851.4852434399,990071.5085316973
2025-05-09,764134.6708064892,987118.7171587985
2025-05-12,749839.5963692648,995166.306810294
2025-05-13,748047.260590518,996828.0457583715
2025-05-14,748800.2172290157,1005416.4537557486
2025-05-15,734845.7427028274,998585.4838566757
2025-05-16,748938.4928489508,994639.6661162981
2025-05-19,749236.6699994385,994675.4056137594
2025-05-20,769935.7855565684,998484.172719244
2025-05-21,776994.8339813218,1000580.1022563141
2025-05-22,768519.0726847084,998398.8114401835
2025-05-23,768607.4195839352,989001.0958143435
2025-05-26,761833.6457010855,988548.2970572511
2025-05-27,766779.2596908017,986731.1946739287
2025-05-28,766197.5412331268,986508.19202448
2025-05-29,776548.9469783236,993453.4692418795
2025-05-30,777342.7195995966,988739.6953577051
2025-06-03,785111.1704779327,993019.2786528867
2025-06-04,797325.6104980543,997221.4755981935
2025-06-05,794623.136899057,999553.6993333551
2025-06-06,800518.305815917,999925.5673276013
2025-06-09,810216.7378000076,1004182.9980417119
2025-06-10,819686.6526491117,999765.4780083942
2025-06-11,819611.7527574514,1004934.4135916423
2025-06-12,837753.0294110148,1005035.4293613262
2025-06-13,829768.7396672798,997455.7022220516
2025-06-16,827803.4868153922,1000921.2520048085
2025-06-17,811084.3428074823,1000530.1851069675
2025-06-18,808331.3734456588,1000944.8814246178
2025-06-19,792923.3910059416,993058.2671955719
2025-06-20,795390.4130385556,992404.6183701017
2025-06-23,807651.7729736407,998810.2587126101
2025-06-24,811604.0438501863,1010324.8749856006
2025-06-25,816121.2271016818,1020783.2561931232
2025-06-26,809453.4263927484,1018561.795363317
2025-06-27,797901.5481171698,1011406.2163096162
2025-06-30,802025.8789477085,1017372.3494436748
2025-07-01,812717.9760559825,1021306.9432096431
2025-07-02,804827.2597255982,1020434.1315154432
2025-07-03,819105.2506555365,1022312.3750225218
2025-07-04,823419.1322823963,1025611.0420278768
2025-07-07,818050.8470946726,1025849.6991679491
2025-07-08,829578.3744018665,1033041.3130868587
2025-07-09,831502.0206080105,1031734.310803666
2025-07-10,841692.9443567261,1036646.8671819848
2025-07-11,858803.9469056037,1036793.074217054
2025-07-14,773566.0218078914,1039591.092890203
2025-07-15,779784.6474943269,1035263.6600199076
2025-07-16,785300.2651939334,1034902.7206323234
2025-07-17,805872.1698207064,1038756.9743709406
2025-07-18,812901.6790595133,1043972.2826905639
