date,code,name,weight,value,qty,price
2020-01-03,159949,华安创业板50ETF,0.5000075767482645,503767.9124055781,750771.8515731418,0.671
2020-01-03,512480,国联安半导体ETF,0.5000075767482645,503767.9124055781,337194.0511416186,1.494
2020-01-03,CASH,,-1.515349652892203e-05,-15.267459268649418,,
2020-01-10,159949,华安创业板50ETF,0.20036065355559832,209558.77783299796,301523.42134244315,0.695
2020-01-10,512480,国联安半导体ETF,0.2003606535555983,209558.77783299793,134332.5498929474,1.56
2020-01-10,159915,易方达创业板ETF,0.20036065355559832,209558.77783299796,114450.45212069796,1.831
2020-01-10,512400,南方中证申万有色金属ETF,0.20036065355559832,209558.77783299796,278668.5875438803,0.752
2020-01-10,512980,华夏中证传媒ETF,0.20036065355559832,209558.77783299796,228775.9583329672,0.916
2020-01-10,CASH,,-0.001803267777991603,-1886.0519016858016,,
2020-01-17,159949,华安创业板50ETF,0.20012699532030526,212740.5069413588,302188.2200871574,0.704
2020-01-17,512480,国联安半导体ETF,0.20012699532030526,212740.5069413588,128621.83007337291,1.654
2020-01-17,512400,南方中证申万有色金属ETF,0.20012699532030523,212740.50694135876,282523.91360074206,0.753
2020-01-17,512980,华夏中证传媒ETF,0.20012699532030526,212740.5069413588,233268.09971640218,0.912
2020-01-17,513100,纳斯达克100ETF,0.20012699532030526,212740.5069413588,312439.0847139406,0.6809023497688751
2020-01-17,CASH,,-0.0006349766015263438,-674.9976128328428,,
2020-02-03,CASH,,1.0,976951.1737884413,,
2020-03-06,512480,国联安半导体ETF,0.20030045067601399,195390.23475768827,99233.23248232009,1.969
2020-03-06,512170,医疗ETF,0.20030045067601399,195390.23475768827,121134.67746911859,1.613
2020-03-06,159949,华安创业板50ETF,0.20030045067601399,195390.23475768827,240925.07368395594,0.811
2020-03-06,512720,国泰中证计算机ETF,0.20030045067601396,195390.23475768825,138182.62712707798,1.414
2020-03-06,515000,华夏中证5G通信主题ETF,0.20030045067601399,195390.23475768827,128040.78293426492,1.526
2020-03-06,CASH,,-0.0015022533800699552,-1465.426760682516,,
2020-03-13,512480,国联安半导体ETF,0.20012477268317122,183897.03922347663,96130.18255278443,1.913
2020-03-13,159949,华安创业板50ETF,0.20012477268317122,183897.03922347663,242928.71760036543,0.757
2020-03-13,512720,国泰中证计算机ETF,0.20012477268317125,183897.03922347666,136220.02905442714,1.35
2020-03-13,515000,华夏中证5G通信主题ETF,0.20012477268317122,183897.03922347663,127883.89375763327,1.438
2020-03-13,515880,国泰中证全指通信设备ETF,0.20012477268317122,183897.03922347663,141350.52976439404,1.301
2020-03-13,CASH,,-0.0006238634158561383,-573.2755296487885,,
2020-03-16,CASH,,1.0,853301.8254990511,,
2020-04-17,512480,国联安半导体ETF,0.20030045067601404,170660.36509981024,96581.98364448798,1.767
2020-04-17,159915,易方达创业板ETF,0.20030045067601404,170660.36509981024,87833.43546053022,1.943
2020-04-17,512170,医疗ETF,0.20030045067601404,170660.36509981024,108424.62839886291,1.574
