date,code,name,weight,value,qty,price
2018-01-05,CASH,,1.0,1000000.0,,
2018-01-12,CASH,,1.0,1000000.0,,
2018-01-19,CASH,,1.0,1000000.0,,
2018-01-26,CASH,,1.0,1000000.0,,
2018-02-02,CASH,,1.0,1000000.0,,
2018-02-09,CASH,,1.0,1000000.0,,
2018-02-23,511880,可转债ETF,0.5007511266900351,500000.0,4960.908044608485,100.788
2018-02-23,510050,华夏上证50ETF,0.5007511266900351,500000.0,169204.7377326565,2.955
2018-02-23,CASH,,-0.0015022533800701052,-1500.0,,
2018-03-02,511880,可转债ETF,0.25056434381821485,245525.23885890853,2434.3413959974673,100.859
2018-03-02,159915,易方达创业板ETF,0.2505643438182149,245525.23885890856,147109.19044871692,1.669
2018-03-02,511010,国债ETF,0.25056434381821485,245525.23885890853,2212.417449348585,110.976
2018-03-02,159949,华安创业板50ETF,0.25056434381821485,245525.23885890853,362666.52711803326,0.677
2018-03-02,CASH,,-0.002257375272859481,-2211.977149730141,,
2018-03-09,159915,易方达创业板ETF,0.33357665725128244,335285.1771092459,191045.6849625333,1.755
2018-03-09,511010,国债ETF,0.33357665725128244,335285.1771092459,3024.374460894687,110.861
2018-03-09,159949,华安创业板50ETF,0.33357665725128244,335285.1771092459,469587.0827860587,0.714
2018-03-09,CASH,,-0.000729971753847345,-733.7105383518647,,
2018-03-16,511010,国债ETF,0.33367032757935033,330945.3490075951,2986.4670758254306,110.815
2018-03-16,159949,华安创业板50ETF,0.33367032757935033,330945.3490075951,470092.82529487944,0.704
2018-03-16,511880,可转债ETF,0.33367032757935033,330945.3490075951,3276.654181716964,101.001
2018-03-16,CASH,,-0.0010109827380509952,-1002.7263662075976,,
2018-03-23,511010,国债ETF,0.3336678210041435,322343.54567520734,2902.6883896911963,111.05
2018-03-23,511880,可转债ETF,0.3336678210041435,322343.54567520734,3188.111184824221,101.108
2018-03-23,159915,易方达创业板ETF,0.3336678210041435,322343.54567520734,198732.14899827825,1.622
2018-03-23,CASH,,-0.001003463012430346,-969.4067123623099,,
2018-03-30,159915,易方达创业板ETF,0.5009688319745254,500117.43685207097,279239.21655615355,1.791
2018-03-30,159949,华安创业板50ETF,0.5009688319745254,500117.436852071,687919.4454636466,0.727
2018-03-30,CASH,,-0.0019376639490507575,-1934.3708946132683,,
2018-04-13,159915,易方达创业板ETF,0.5000083428760173,476650.36908422154,276961.2836050096,1.721
2018-04-13,159949,华安创业板50ETF,0.5000083428760173,476650.36908422154,690797.6363539443,0.69
2018-04-13,CASH,,-1.6685752034485175e-05,-15.906274323221169,,
2018-04-20,159915,易方达创业板ETF,0.5007529871820747,463229.0605641199,275076.6392898574,1.684
2018-04-20,511010,国债ETF,0.5007529871820747,463229.0605641199,4131.731352308968,112.115
2018-04-20,CASH,,-0.0015059743641496204,-1393.1241705903667,,
2018-04-27,511010,国债ETF,0.5007575792766297,466199.95105563983,4149.199895474682,112.359
2018-04-27,511880,可转债ETF,0.5007575792766296,466199.9510556398,4593.238726815963,101.497
2018-04-27,CASH,,-0.0015151585532590527,-1410.5964095267177,,
2018-05-04,511010,国债ETF,0.5000061274507593,465558.0556029803,4145.626981086369,112.301
2018-05-04,511880,可转债ETF,0.5000061274507593,465558.0556029803,4583.301885298643,101.577
2018-05-04,CASH,,-1.2254901518608197e-05,-11.410596409483219,,
2018-05-11,159949,华安创业板50ETF,0.5015045227952205,465148.6016336328,679049.0534797559,0.685
2018-05-11,159915,易方达创业板ETF,0.5015045227952205,465148.6016336328,268251.7887160512,1.734
2018-05-11,CASH,,-0.0030090455904409133,-2790.9087256964995,,
2018-05-18,159920,恒生ETF,1.0030135885295235,923306.2939080222,577427.3257711208,1.599
2018-05-18,CASH,,-0.0030135885295235667,-2774.105244812672,,
2018-05-24,CASH,,1.0,910498.8114506105,,
2018-06-22,511880,可转债ETF,1.0015022533800704,910498.8114506106,8925.321394828214,102.013
2018-06-22,CASH,,-0.001502253380070268,-1365.748217176064,,
2018-06-29,159937,黄金基金,0.33433709739328654,303294.2634102,113934.73456431256,2.662
2018-06-29,518880,华安黄金ETF,0.33433709739328654,303294.2634102,113977.55107485908,2.661
2018-06-29,511010,国债ETF,0.33433709739328654,303294.2634102,2687.444738518112,112.856
2018-06-29,CASH,,-0.0030112921798596368,-2731.6969930174528,,
2018-07-06,518880,华安黄金ETF,0.33367215384034155,303948.07723480894,113413.46165477944,2.68
2018-07-06,511010,国债ETF,0.33367215384034155,303948.07723480894,2690.020242628253,112.991
2018-07-06,511880,可转债ETF,0.33367215384034155,303948.07723480894,2967.60537027991,102.422
2018-07-06,CASH,,-0.0010164615210246425,-925.9134193332754,,
2018-07-13,511010,国债ETF,0.5004987638091882,454250.5152172867,4023.5479390005735,112.898
2018-07-13,511880,可转债ETF,0.5004987638091881,454250.51521728665,4441.8962031710425,102.265
2018-07-13,CASH,,-0.0009975276183762437,-905.3517558010062,,
2018-07-20,511010,国债ETF,0.5000063347970092,454853.74374830496,4012.825264652007,113.35
2018-07-20,511880,可转债ETF,0.5000063347970093,454853.743748305,4444.926207584261,102.331
2018-07-20,CASH,,-1.266959401848495e-05,-11.525478519024318,,
2018-07-27,CASH,,1.0,908144.0643293359,,
2018-08-03,511010,国债ETF,1.0015022533800702,908144.0643293359,7973.660052236186,113.893
2018-08-03,CASH,,-0.0015022533800700983,-1362.2160964939976,,
2018-08-10,510050,华夏上证50ETF,1.0030112989022113,904844.2488401486,354701.7831596035,2.551
2018-08-10,CASH,,-0.0030112989022112653,-2716.576070665149,,
2018-08-17,513100,纳斯达克100ETF,0.5015069090218893,427830.8695877876,820266.421555156,0.5215755007704159
2018-08-17,511880,可转债ETF,0.5015069090218894,427830.86958778766,4170.094737441275,102.595
2018-08-17,CASH,,-0.0030138180437787694,-2571.060081632808,,
2018-08-24,513100,纳斯达克100ETF,1.0015034440652386,853124.424350832,1636895.188537105,0.5211845146379044
2018-08-24,CASH,,-0.0015034440652387173,-1280.699392798997,,
2018-08-31,513100,纳斯达克100ETF,0.5007522270766599,437761.9238822352,817252.13361496,0.535651001540832
2018-08-31,511880,可转债ETF,0.5007522270766599,437761.9238822352,4260.53961033047,102.748
2018-08-31,CASH,,-0.0015044541533198934,-1315.2068207359407,,
2018-09-07,513100,纳斯达克100ETF,0.3336677649879574,287241.83415211143,551960.8586890714,0.5204025423728813
2018-09-07,511880,可转债ETF,0.3336677649879574,287241.83415211143,2795.731428439032,102.743
2018-09-07,511010,国债ETF,0.3336677649879574,287241.83415211143,2538.7728178051602,113.142
2018-09-07,CASH,,-0.0010032949638722267,-863.6983126872801,,
2018-09-14,CASH,,1.0,866079.8770327031,,
2018-09-21,CASH,,1.0,866079.8770327031,,
2018-09-28,510050,华夏上证50ETF,1.00150225338007,866079.8770327031,325716.3885042133,2.659
2018-09-28,CASH,,-0.00150225338007004,-1299.1198155489983,,
2018-10-11,CASH,,1.0,791931.5183388846,,
2018-11-09,512000,华夏中证全指证券公司ETF,0.2503755633450175,197982.87958472111,278456.93331184407,0.711
2018-11-09,512880,国泰中证全指证券公司ETF,0.25037556334501754,197982.87958472114,265748.83165734384,0.745
2018-11-09,518880,华安黄金ETF,0.25037556334501754,197982.87958472114,72841.3832173367,2.718
2018-11-09,511010,国债ETF,0.25037556334501754,197982.87958472114,1726.078060215004,114.701
2018-11-09,CASH,,-0.0015022533800699725,-1187.897277508222,,
2018-11-16,512000,华夏中证全指证券公司ETF,0.3335744264435456,275128.4813398086,356846.2792993627,0.771
2018-11-16,512880,国泰中证全指证券公司ETF,0.3335744264435456,275128.4813398086,339664.79177754145,0.81
2018-11-16,518880,华安黄金ETF,0.3335744264435456,275128.4813398086,101635.9369559692,2.707
2018-11-16,CASH,,-0.0007232793306369814,-596.5527571889688,,
2018-11-23,512000,华夏中证全指证券公司ETF,0.5005226343901968,398308.01479842,546375.8776384363,0.729
2018-11-23,512880,国泰中证全指证券公司ETF,0.5005226343901968,398308.01479842,521345.5691078796,0.764
2018-11-23,CASH,,-0.0010452687803937071,-831.8084023445263,,
2018-11-30,512000,华夏中证全指证券公司ETF,0.33366752052594445,267040.942809409,363815.99837794143,0.734
2018-11-30,512880,国泰中证全指证券公司ETF,0.33366752052594445,267040.942809409,347257.4028730936,0.769
2018-11-30,510500,华夏中证500ETF,0.33366752052594445,267040.942809409,57072.22543479568,4.679
2018-11-30,CASH,,-0.0010025615778332892,-802.370541031647,,
2018-12-07,512000,华夏中证全指证券公司ETF,0.2503759388855201,200906.49703226142,272970.78401122475,0.736
2018-12-07,512880,国泰中证全指证券公司ETF,0.25037593888552007,200906.4970322614,260579.11417932736,0.771
2018-12-07,159915,易方达创业板ETF,0.25037593888552007,200906.4970322614,157573.72316255796,1.275
2018-12-07,159949,华安创业板50ETF,0.25037593888552007,200906.4970322614,424749.465184485,0.473
2018-12-07,CASH,,-0.0015037555420804294,-1206.6425380050787,,
2018-12-14,159937,黄金基金,0.50150567428641,392178.22024727194,142817.99717671957,2.746
2018-12-14,511010,国债ETF,0.50150567428641,392178.22024727194,3390.6386568734874,115.665
2018-12-14,CASH,,-0.0030113485728202123,-2354.8792852906627,,
2018-12-21,159937,黄金基金,0.3336684950892822,263098.38035253366,94368.14216374952,2.788
2018-12-21,511010,国债ETF,0.3336684950892822,263098.38035253366,2267.1708906954395,116.047
2018-12-21,518880,华安黄金ETF,0.3336684950892822,263098.38035253366,94368.14216374952,2.788
2018-12-21,CASH,,-0.0010054852678467094,-792.8274599854485,,
2018-12-28,159937,黄金基金,0.3333410532341375,265668.84528351465,93975.53777273245,2.827
2018-12-28,511010,国债ETF,0.3333410532341375,265668.84528351465,2278.600304336578,116.593
2018-12-28,518880,华安黄金ETF,0.3333410532341375,265668.84528351465,94008.79167852606,2.826
2018-12-28,CASH,,-2.3159702412616495e-05,-18.458006709266442,,
2019-01-04,159937,黄金基金,0.20024029526542336,160439.03874645015,56156.47138482679,2.857
2019-01-04,511010,国债ETF,0.20024029526542336,160439.03874645015,1376.8400348970638,116.527
2019-01-04,518880,华安黄金ETF,0.20024029526542336,160439.03874645015,56235.204607939064,2.853
2019-01-04,512880,国泰中证全指证券公司ETF,0.20024029526542336,160439.03874645015,204641.6310541456,0.784
2019-01-04,512000,华夏中证全指证券公司ETF,0.20024029526542336,160439.03874645015,214777.82964718898,0.747
2019-01-04,CASH,,-0.0012014763271167635,-962.6619194888626,,
2019-01-11,159937,黄金基金,0.5009070436322764,396974.99416275404,141574.5342948481,2.804
2019-01-11,518880,华安黄金ETF,0.5009070436322764,396974.99416275404,141524.06209010837,2.805
2019-01-11,CASH,,-0.0018140872645529705,-1437.68647379076,,
2019-01-18,159937,黄金基金,0.2503762439730808,198623.51062465418,70634.24986651998,2.812
2019-01-18,518880,华安黄金ETF,0.2503762439730808,198623.5106246542,70659.37766796663,2.811
2019-01-18,512880,国泰中证全指证券公司ETF,0.2503762439730808,198623.51062465418,251104.31178843766,0.791
2019-01-18,512000,华夏中证全指证券公司ETF,0.2503762439730807,198623.51062465415,263426.40666399756,0.754
2019-01-18,CASH,,-0.001504975892322981,-1193.8975934585906,,
2019-01-25,518880,华安黄金ETF,0.2501928682021679,197041.05388977355,70447.28419369808,2.797
2019-01-25,512880,国泰中证全指证券公司ETF,0.2501928682021679,197041.05388977355,251007.71196149496,0.785
2019-01-25,512000,华夏中证全指证券公司ETF,0.2501928682021679,197041.05388977355,263423.8688365957,0.748
2019-01-25,159920,恒生ETF,0.25019286820216785,197041.05388977352,136644.28147695807,1.442
2019-01-25,CASH,,-0.0007714728086715388,-607.5785307561636,,
2019-02-01,512880,国泰中证全指证券公司ETF,0.5007528525616649,399060.325401223,502594.868263505,0.794
2019-02-01,512000,华夏中证全指证券公司ETF,0.5007528525616649,399060.325401223,527857.573282041,0.756
2019-02-01,CASH,,-0.0015057051233298424,-1199.9276157898712,,
2019-02-15,512880,国泰中证全指证券公司ETF,0.5000067985371615,411856.24333342013,502263.7113822197,0.82
2019-02-15,512000,华夏中证全指证券公司ETF,0.5000067985371615,411856.24333342013,526670.3878943991,0.782
2019-02-15,CASH,,-1.3597074323008526e-05,-11.199927615750994,,
2019-02-22,512880,国泰中证全指证券公司ETF,0.33366700608335587,325303.43780087586,335018.9884664015,0.971
2019-02-22,512000,华夏中证全指证券公司ETF,0.33366700608335587,325303.43780087586,350920.6448768887,0.927
2019-02-22,159949,华安创业板50ETF,0.33366700608335587,325303.43780087586,630433.0189939454,0.516
2019-02-22,CASH,,-0.001001018250067659,-975.9271132941358,,
2019-03-01,512880,国泰中证全指证券公司ETF,0.33334107949064334,349145.27202763903,336363.4605275906,1.038
2019-03-01,512000,华夏中证全指证券公司ETF,0.33334107949064334,349145.27202763903,353743.9432904144,0.987
2019-03-01,159949,华安创业板50ETF,0.33334107949064334,349145.27202763903,621254.9324335214,0.562
2019-03-01,CASH,,-2.323847193004608e-05,-24.340242180533096,,
2019-03-08,512880,国泰中证全指证券公司ETF,0.25018764933235754,265679.499506088,255461.05721739228,1.04
2019-03-08,512000,华夏中证全指证券公司ETF,0.25018764933235754,265679.499506088,267014.57236792764,0.995
2019-03-08,159949,华安创业板50ETF,0.25018764933235754,265679.499506088,457279.68933922204,0.581
2019-03-08,159915,易方达创业板ETF,0.25018764933235754,265679.499506088,167726.9567588939,1.584
2019-03-08,CASH,,-0.0007505973294302982,-797.0750088815694,,
2019-03-15,512880,国泰中证全指证券公司ETF,0.2500066932020775,264281.46038385027,256833.29483367375,1.029
2019-03-15,512000,华夏中证全指证券公司ETF,0.2500066932020775,264281.46038385027,269400.0615533642,0.981
2019-03-15,159949,华安创业板50ETF,0.2500066932020775,264281.46038385027,453312.96806835383,0.583
2019-03-15,159915,易方达创业板ETF,0.2500066932020775,264281.46038385027,166319.35832841427,1.589
2019-03-15,CASH,,-2.6772808310016424e-05,-28.301469805166107,,
2019-03-22,512880,国泰中证全指证券公司ETF,0.2500058891882907,271040.04560755094,255457.15891380864,1.061
2019-03-22,512000,华夏中证全指证券公司ETF,0.2500058891882907,271040.04560755094,268091.0441222067,1.011
2019-03-22,159949,华安创业板50ETF,0.2500058891882907,271040.04560755094,455529.488416052,0.595
2019-03-22,159915,易方达创业板ETF,0.2500058891882907,271040.04560755094,167205.45688312827,1.621
2019-03-22,CASH,,-2.355675316281906e-05,-25.53869219779699,,
2019-03-26,CASH,,1.0,1022807.3322736097,,
2019-04-26,513500,标普500ETF,0.33383408446002333,340935.7774245365,185391.93987196113,1.839
2019-04-26,510050,华夏上证50ETF,0.33383408446002333,340935.7774245365,118380.47827240852,2.88
2019-04-26,513100,纳斯达克100ETF,0.33383408446002333,340935.7774245365,627782.1718102453,0.5430797380585515
2019-04-26,CASH,,-0.0015022533800699367,-1534.2109984102426,,
2019-05-10,513500,标普500ETF,0.3333415357810295,331359.53361465177,182366.2815710797,1.817
2019-05-10,510050,华夏上证50ETF,0.3333415357810295,331359.53361465177,119322.84249717384,2.777
2019-05-10,513100,纳斯达克100ETF,0.3333415357810295,331359.53361465177,630343.544682962,0.5256808551617873
2019-05-10,CASH,,-2.4607343088462605e-05,-24.4610312668774,,
2019-05-17,513500,标普500ETF,0.33366925362175576,331544.80640133674,179991.75157510137,1.842
2019-05-17,513100,纳斯达克100ETF,0.33366925362175576,331544.80640133674,626039.6870260019,0.5295907164869028
2019-05-17,518880,华安黄金ETF,0.33366925362175576,331544.80640133674,116168.46755477811,2.854
2019-05-17,CASH,,-0.0010077608652672135,-1001.3445270945303,,
2019-05-24,513500,标普500ETF,0.25018802470843265,244850.47209520102,134978.20953428943,1.814
2019-05-24,513100,纳斯达克100ETF,0.25018802470843265,244850.47209520105,475864.932965354,0.514537750385208
2019-05-24,518880,华安黄金ETF,0.25018802470843265,244850.47209520105,85731.95801652699,2.856
2019-05-24,159937,黄金基金,0.25018802470843265,244850.47209520105,85701.9503308369,2.857
2019-05-24,CASH,,-0.000752098833730588,-736.0534330761584,,
2019-05-31,518880,华安黄金ETF,0.2503774358948506,242887.39578818192,84394.50861298885,2.878
2019-05-31,159937,黄金基金,0.2503774358948506,242887.39578818192,84365.19478575267,2.879
2019-05-31,511010,国债ETF,0.2503774358948507,242887.39578818195,2076.7416446200446,116.956
2019-05-31,159928,消费ETF,0.2503774358948507,242887.39578818195,89560.24918443286,2.712
2019-05-31,CASH,,-0.0015097435794025455,-1464.579605580002,,
2019-06-14,518880,华安黄金ETF,0.25019471394856263,249445.08864225892,82543.04720127695,3.022
2019-06-14,159937,黄金基金,0.2501947139485626,249445.0886422589,82597.71147094666,3.02
2019-06-14,511010,国债ETF,0.2501947139485626,249445.0886422589,2133.030242186507,116.944
2019-06-14,513500,标普500ETF,0.2501947139485626,249445.08864225887,134399.29344949292,1.856
2019-06-14,CASH,,-0.0007788557942503354,-776.5222117212843,,
2019-06-21,518880,华安黄金ETF,0.2503779129552018,252706.2197598551,82074.12139001464,3.079
2019-06-21,159937,黄金基金,0.2503779129552018,252706.2197598551,81967.63534215215,3.083
2019-06-21,512800,华夏中证银行ETF,0.25037791295520173,252706.21975985507,232053.46167112497,1.089
2019-06-21,510050,华夏上证50ETF,0.2503779129552018,252706.2197598551,85576.09880117004,2.953
2019-06-21,CASH,,-0.0015116518208070995,-1525.708928237664,,
2019-06-28,518880,华安黄金ETF,0.5007436485682704,504473.8514611198,162262.4160376712,3.109
2019-06-28,159937,黄金基金,0.5007436485682704,504473.85146111983,162105.99340010277,3.112
2019-06-28,CASH,,-0.0014872971365407542,-1498.3764984000882,,
2019-07-05,512880,国泰中证全指证券公司ETF,0.3343370871353366,337330.2656670811,342467.27478891483,0.985
2019-07-05,512000,华夏中证全指证券公司ETF,0.3343370871353366,337330.2656670811,360010.9558880268,0.937
2019-07-05,510050,华夏上证50ETF,0.3343370871353366,337330.2656670811,112932.79734418516,2.987
2019-07-05,CASH,,-0.0030112614060097873,-3038.2199557512067,,
2019-07-12,510050,华夏上证50ETF,0.3340043150660248,330920.47531753866,112443.24679495028,2.943
2019-07-12,159928,消费ETF,0.3340043150660248,330920.47531753866,112214.4711147978,2.949
2019-07-12,518880,华安黄金ETF,0.3340043150660248,330920.47531753866,106371.09460544476,3.111
2019-07-12,CASH,,-0.0020129451980743745,-1994.359808205627,,
2019-07-19,518880,华安黄金ETF,0.3340028024071402,330650.5731877866,104076.35290770746,3.177
2019-07-19,159937,黄金基金,0.3340028024071402,330650.5731877866,103978.16766911528,3.18
2019-07-19,513100,纳斯达克100ETF,0.3340028024071402,330650.5731877866,596602.2105771413,0.5542228428351309
2019-07-19,CASH,,-0.0020084072214206035,-1988.249781652179,,
2019-07-26,159949,华安创业板50ETF,1.0030120792501926,983025.1693756992,1803715.9071113747,0.545
2019-07-26,CASH,,-0.0030120792501925546,-2952.0578827994177,,
2019-08-02,518880,华安黄金ETF,0.5015068158865765,483723.55007156,151923.22552498744,3.184
2019-08-02,159937,黄金基金,0.5015068158865765,483723.55007156,151780.21652700347,3.187
2019-08-02,CASH,,-0.0030136317731530625,-2906.7693872534437,,
2019-08-09,518880,华安黄金ETF,0.25037662436372565,257611.06592478618,75701.16542015462,3.403
2019-08-09,159937,黄金基金,0.25037662436372565,257611.06592478618,75723.4173794198,3.402
2019-08-09,513500,标普500ETF,0.2503766243637256,257611.06592478615,133546.4312725693,1.929
2019-08-09,513100,纳斯达克100ETF,0.25037662436372565,257611.06592478618,466956.20067572175,0.5516814329738058
2019-08-09,CASH,,-0.0015064974549025111,-1550.0265496296051,,
2019-08-16,518880,华安黄金ETF,0.5007408117172347,509952.98125789355,149152.67073936635,3.419
2019-08-16,159937,黄金基金,0.5007408117172347,509952.98125789355,149152.67073936635,3.419
2019-08-16,CASH,,-0.0014816234344694878,-1508.8809815963905,,
2019-08-23,518880,华安黄金ETF,0.3336677473352911,337327.83889746596,99272.4658320971,3.398
2019-08-23,159937,黄金基金,0.3336677473352911,337327.83889746596,99301.68940166794,3.397
2019-08-23,159949,华安创业板50ETF,0.33366774733529114,337327.838897466,597040.4228273735,0.565
2019-08-23,CASH,,-0.0010032420058732807,-1014.2468381648068,,
2019-08-30,518880,华安黄金ETF,0.5004868171009633,514814.3107185036,146754.36451496682,3.508
