date,code,name,weight,value,qty,price
2020-01-03,159949,华安创业板50ETF,0.5000075101318495,510756.07029749785,761186.3938859878,0.671
2020-01-03,512480,国联安半导体ETF,0.5000075101318495,510756.07029749785,341871.5329969865,1.494
2020-01-03,CASH,,-1.5020263698999462e-05,-15.34315126528827,,
2020-01-10,159949,华安创业板50ETF,0.2003606535170261,212465.75841495904,305706.12721576844,0.695
2020-01-10,512480,国联安半导体ETF,0.20036065351702612,212465.75841495907,136195.9989839481,1.56
2020-01-10,512400,南方中证申万有色金属ETF,0.20036065351702612,212465.75841495907,282534.2532113817,0.752
2020-01-10,512980,华夏中证传媒ETF,0.20036065351702612,212465.75841495907,231949.517920261,0.916
2020-01-10,515000,华夏中证5G通信主题ETF,0.20036065351702612,212465.75841495907,159269.68396923467,1.334
2020-01-10,CASH,,-0.0018032675851304694,-1912.2148404616746,,
2020-01-17,159949,华安创业板50ETF,0.20012861699541964,216848.8389535148,308023.9189680608,0.704
2020-01-17,512480,国联安半导体ETF,0.2001286169954197,216848.83895351485,131105.70674335843,1.654
2020-01-17,512400,南方中证申万有色金属ETF,0.20012861699541964,216848.8389535148,287979.8658081206,0.753
2020-01-17,512980,华夏中证传媒ETF,0.20012861699541967,216848.83895351482,237772.84972973116,0.912
2020-01-17,513100,纳斯达克100ETF,0.20012861699541967,216848.83895351482,318472.7428641152,0.6809023497688751
2020-01-17,CASH,,-0.0006430849770983592,-696.813043161231,,
2020-02-03,CASH,,1.0,995808.7572729443,,
2020-03-06,512480,国联安半导体ETF,0.20030045067601404,199161.75145458887,101148.68027150273,1.969
2020-03-06,159915,易方达创业板ETF,0.20030045067601404,199161.75145458887,94344.74251756932,2.111
2020-03-06,512170,医疗ETF,0.20030045067601404,199161.75145458887,123472.87752919334,1.613
2020-03-06,159949,华安创业板50ETF,0.20030045067601404,199161.75145458887,245575.52583796406,0.811
2020-03-06,512720,国泰中证计算机ETF,0.20030045067601404,199161.75145458887,140849.89494666824,1.414
2020-03-06,CASH,,-0.001502253380070153,-1493.7131359094637,,
2020-03-13,512480,国联安半导体ETF,0.20024335211727362,186743.56216460513,97618.17154448778,1.913
2020-03-13,159949,华安创业板50ETF,0.20024335211727362,186743.56216460513,246688.98568640044,0.757
2020-03-13,512720,国泰中证计算机ETF,0.20024335211727365,186743.56216460516,138328.56456637417,1.35
2020-03-13,515000,华夏中证5G通信主题ETF,0.20024335211727362,186743.56216460513,129863.395107514,1.438
2020-03-13,515880,国泰中证全指通信设备ETF,0.20024335211727362,186743.56216460513,143538.47975757506,1.301
2020-03-13,CASH,,-0.0012167605863680228,-1134.7303358504723,,
2020-03-16,CASH,,1.0,865957.4136327464,,
2020-04-17,512480,国联安半导体ETF,0.200300450676014,173191.4827265493,98014.42146380832,1.767
2020-04-17,518880,华安黄金ETF,0.200300450676014,173191.4827265493,47204.00183334677,3.669
2020-04-17,512170,医疗ETF,0.200300450676014,173191.4827265493,110032.7082125472,1.574
2020-04-17,159949,华安创业板50ETF,0.200300450676014,173191.4827265493,229089.26286580594,0.756
2020-04-17,512290,国泰中证生物医药ETF,0.200300450676014,173191.4827265493,114468.92447227317,1.513
2020-04-17,CASH,,-0.001502253380070082,-1298.9361204490997,,
2020-04-24,518880,华安黄金ETF,0.2001243074908847,172314.20044555445,45718.81147401285,3.769
