date,nav,benchmark_nav
2021-04-29,1261764.4627867402,1068017.9296889168
2021-04-30,1234434.9417839001,1059398.2415774784
2021-05-06,1306938.8892322907,1057685.3686288225
2021-05-07,1351200.9763552449,1050797.9166448957
2021-05-10,1424675.446091956,1053600.045242221
2021-05-11,1364326.325369939,1057858.1004783013
2021-05-12,1378610.2845072234,1064283.6023380887
2021-05-13,1307145.2720191772,1054074.9041522648
2021-05-14,1303636.7243759448,1072774.202590486
2021-05-17,1298728.0478966078,1081146.4723054292
2021-05-18,1309248.8322373647,1084649.6709181652
2021-05-19,1282256.6862477616,1079102.2738519018
2021-05-20,1226243.4264096816,1077866.411277607
2021-05-21,1226243.4264096816,1071600.425129349
2021-05-24,1226243.4264096816,1074896.775815574
2021-05-25,1226243.4264096816,1100732.7887464892
2021-05-26,1226243.4264096816,1104425.623571197
2021-05-27,1226243.4264096816,1109187.7361616278
2021-05-28,1226243.4264096816,1106708.327211905
2021-05-31,1226243.4264096816,1111224.2508140218
2021-06-01,1226243.4264096816,1114063.2616567875
2021-06-02,1226243.4264096816,1105587.7216546112
2021-06-03,1226243.4264096816,1101614.8891166027
2021-06-04,1226243.4264096816,1103960.9072786495
2021-06-07,1226243.4264096816,1106326.2886195527
2021-06-08,1226243.4264096816,1100352.9016184546
2021-06-09,1226243.4264096816,1103823.2135623393
2021-06-10,1226243.4264096816,1109804.8990686617
2021-06-11,1226243.4264096816,1103316.3900395809
2021-06-15,1226243.4264096816,1093115.6830069358
2021-06-16,1226243.4264096816,1081365.6143137536
2021-06-17,1226243.4264096816,1083601.6004435704
2021-06-18,1226243.4264096816,1083445.7729565855
2021-06-21,1227289.1794275462,1084701.6134138268
2021-06-22,1232927.9791185018,1093377.854301607
2021-06-23,1268316.2048069413,1096085.0111169233
2021-06-24,1260855.99421832,1096218.401904599
2021-06-25,1287019.8301459441,1108791.5593751902
2021-06-28,1292571.8318923048,1108425.8104412407
2021-06-29,1287623.9274210355,1098223.566648369
2021-06-30,1328378.8767446005,1103761.7431532722
2021-07-01,1300767.538170253,1103019.4879637866
2021-07-02,1286677.1737416112,1081498.0830452933
2021-07-05,1323564.7614627467,1086281.0955748067
2021-07-06,1304116.281556162,1085032.324214608
2021-07-07,1359570.6896505414,1092241.8811420465
2021-07-08,1388628.9779206088,1083570.8652390367
2021-07-09,1388126.9055432326,1083135.6547428416
2021-07-12,1424405.9916854892,1090434.6511154727
2021-07-13,1400766.1617694562,1096178.1387866603
2021-07-14,1364821.6191618626,1084491.999318908
2021-07-15,1399120.641434546,1095584.0272830264
2021-07-16,1362693.3444154586,1087812.323464669
2021-07-19,1352768.4149229103,1087756.6927444632
2021-07-20,1376370.7616758712,1087039.9477747406
2021-07-21,1441828.3533432635,1094991.145187574
2021-07-22,1471670.2574941302,1098701.8064309114
2021-07-23,1469451.0380329732,1091221.4723515322
2021-07-26,1469113.9183098467,1065725.0834307126
2021-07-27,1417217.089275465,1039213.5107041498
2021-07-28,1404230.1441678137,1033191.5620798882
2021-07-29,1510796.2046372087,1048600.3495207462
2021-07-30,1532423.3225047672,1044184.6226854086
2021-08-02,1530455.8904344442,1064755.0803756334
2021-08-03,1455903.888493561,1059747.0861489342
2021-08-04,1549472.3924332077,1068730.3717300047
2021-08-05,1547125.5252127724,1065450.9254062735
2021-08-06,1556185.139719425,1062893.4490370355
2021-08-09,1516230.7255150762,1074083.2149515706
2021-08-10,1503357.3552941731,1084931.5127437378
2021-08-11,1514505.2320393112,1085758.2897456908
2021-08-12,1517939.0239511402,1083335.1262202645
2021-08-13,1481347.6118743476,1080741.6896617222
2021-08-16,1457362.8522426924,1081063.1799011433
2021-08-17,1424303.9720042837,1059435.1238229184
2021-08-18,1420375.8551221406,1071209.7806797277
2021-08-19,1455149.2485604545,1065145.4174732096
2021-08-20,1461736.599580876,1053398.1149484355
2021-08-23,1501549.755127624,1068703.6321020606
2021-08-24,1529687.9434435833,1080179.8501228485
2021-08-25,1545324.2728861799,1088144.2636736317
2021-08-26,1520877.643780106,1076243.592478235
2021-08-27,1542395.3123231607,1082542.1579432986
2021-08-30,1581736.029370257,1084384.4261030403
2021-08-31,1564635.6478328656,1089237.207546845
2021-09-01,1494185.9373752926,1096355.7882688642
2021-09-02,1520154.7656662543,1105558.5232103046
2021-09-03,1473638.7078383164,1100853.270748261
2021-09-06,1483239.4104402594,1113185.7715673542
2021-09-07,1535732.5400068734,1130006.5343044838
2021-09-08,1528653.0267697556,1129576.241441014
2021-09-09,1578997.5843552027,1135091.0591904717
2021-09-10,1569053.478583633,1138158.4326029215
2021-09-13,1582957.2356764583,1141927.1833828273
2021-09-14,1555984.7912081622,1125708.2159504646
2021-09-15,1574491.8844424577,1123747.6172532686
2021-09-16,1528365.1815445812,1108647.1039138825
2021-09-17,1479638.8636895372,1110759.8418735196
2021-09-22,1500710.6933597177,1115223.8229799748
2021-09-23,1500293.204223884,1119443.7665624332
2021-09-24,1457715.236143685,1110483.532384763
2021-09-27,1393629.6969386446,1101190.4359419942
2021-09-28,1393629.6969386446,1107149.0700449164
2021-09-29,1393629.6969386446,1086887.1938082085
2021-09-30,1393629.6969386446,1096683.425549192
2021-10-08,1393629.6969386446,1104059.8746372475
2021-10-11,1393629.6969386446,1103919.107400484
2021-10-12,1393629.6969386446,1090158.0342746708
2021-10-13,1393629.6969386446,1094714.8356988172
2021-10-14,1393629.6969386446,1093644.6358769585
2021-10-15,1393629.6969386446,1097973.9967875564
2021-10-18,1393629.6969386446,1096674.5123398774
2021-10-19,1393629.6969386446,1104362.9237539486
2021-10-20,1393629.6969386446,1102472.0939710438
2021-10-21,1393629.6969386446,1104863.9075878458
2021-10-22,1393629.6969386446,1101120.6670277028
2021-10-25,1393629.6969386446,1109498.7764315074
2021-10-26,1393629.6969386446,1105741.397677279
2021-10-27,1393629.6969386446,1094881.7278594342
2021-10-28,1393629.6969386446,1081392.661293743
2021-10-29,1393629.6969386446,1090280.9750928048
2021-11-01,1385292.3767249566,1089403.1776513264
2021-11-02,1377257.222048873,1077461.9359859454
2021-11-03,1367221.1156016872,1075282.50263247
2021-11-04,1396374.0129359132,1083989.4787247842
2021-11-05,1370459.0060082478,1073140.566228526
2021-11-08,1348176.7560725205,1075311.3937247319
2021-11-09,1328308.32628398,1077884.2376962365
2021-11-10,1311646.5742321906,1073415.3389570562
2021-11-11,1323016.726894701,1085809.0028331713
2021-11-12,1304556.1159885994,1087749.6236474204
2021-11-15,1253737.837193549,1085967.9038406096
2021-11-16,1253737.837193549,1082428.4376865244
2021-11-17,1253737.837193549,1087216.6752008086
2021-11-18,1253737.837193549,1082097.726885743
2021-11-19,1253737.837193549,1094287.923707846
